"ID";"Sex";"Regions";"Periods";"PopulationOn31December_20"
"44650";"T001038";"GM0170";"2019JJ00";""
"44651";"T001038";"GM0170";"2020JJ00";""
"44706";"T001038";"GM0032";"2014JJ00";""
"44707";"T001038";"GM0032";"2015JJ00";""
"44708";"T001038";"GM0032";"2016JJ00";""
"44709";"T001038";"GM0032";"2017JJ00";""
"44710";"T001038";"GM0032";"2018JJ00";""
"44711";"T001038";"GM0032";"2019JJ00";""
"44712";"T001038";"GM0032";"2020JJ00";""
"44767";"T001038";"GM0572";"2014JJ00";""
"44768";"T001038";"GM0572";"2015JJ00";""
"44769";"T001038";"GM0572";"2016JJ00";""
"44770";"T001038";"GM0572";"2017JJ00";""
"44771";"T001038";"GM0572";"2018JJ00";""
"44772";"T001038";"GM0572";"2019JJ00";""
"44773";"T001038";"GM0572";"2020JJ00";""
"44828";"T001038";"GM0949";"2014JJ00";""
"44829";"T001038";"GM0949";"2015JJ00";""
"44830";"T001038";"GM0949";"2016JJ00";""
"44831";"T001038";"GM0949";"2017JJ00";""
"44832";"T001038";"GM0949";"2018JJ00";""
"44833";"T001038";"GM0949";"2019JJ00";""
"44834";"T001038";"GM0949";"2020JJ00";""
"44889";"T001038";"GM0573";"2014JJ00";""
"44890";"T001038";"GM0573";"2015JJ00";""
"44891";"T001038";"GM0573";"2016JJ00";""
"44892";"T001038";"GM0573";"2017JJ00";""
"44893";"T001038";"GM0573";"2018JJ00";""
"44894";"T001038";"GM0573";"2019JJ00";""
"44895";"T001038";"GM0573";"2020JJ00";""
"44950";"T001038";"GM0690";"2014JJ00";""
"44951";"T001038";"GM0690";"2015JJ00";""
"44952";"T001038";"GM0690";"2016JJ00";""
"44953";"T001038";"GM0690";"2017JJ00";""
"44954";"T001038";"GM0690";"2018JJ00";""
"44955";"T001038";"GM0690";"2019JJ00";""
"44956";"T001038";"GM0690";"2020JJ00";""
"45011";"T001038";"GM0818";"2014JJ00";""
"45012";"T001038";"GM0818";"2015JJ00";""
"45013";"T001038";"GM0818";"2016JJ00";""
"45014";"T001038";"GM0818";"2017JJ00";""
"45015";"T001038";"GM0818";"2018JJ00";""
"45016";"T001038";"GM0818";"2019JJ00";""
"45017";"T001038";"GM0818";"2020JJ00";""
"45072";"T001038";"GM0337";"2014JJ00";""
"45073";"T001038";"GM0337";"2015JJ00";""
"45074";"T001038";"GM0337";"2016JJ00";""
"45075";"T001038";"GM0337";"2017JJ00";""
"45076";"T001038";"GM0337";"2018JJ00";""
"45077";"T001038";"GM0337";"2019JJ00";""
"45078";"T001038";"GM0337";"2020JJ00";""
"45133";"T001038";"GM0104";"2014JJ00";""
"45134";"T001038";"GM0104";"2015JJ00";""
"45135";"T001038";"GM0104";"2016JJ00";""
"45136";"T001038";"GM0104";"2017JJ00";""
"45137";"T001038";"GM0104";"2018JJ00";""
"45138";"T001038";"GM0104";"2019JJ00";""
"45139";"T001038";"GM0104";"2020JJ00";""
"45194";"T001038";"GM0121";"2014JJ00";""
"45195";"T001038";"GM0121";"2015JJ00";""
"45196";"T001038";"GM0121";"2016JJ00";""
"45197";"T001038";"GM0121";"2017JJ00";""
"45198";"T001038";"GM0121";"2018JJ00";""
"45199";"T001038";"GM0121";"2019JJ00";""
"45200";"T001038";"GM0121";"2020JJ00";""
"45255";"T001038";"GM0267";"2014JJ00";"   40870"
"45256";"T001038";"GM0267";"2015JJ00";"   41199"
"45257";"T001038";"GM0267";"2016JJ00";"   41775"
"45258";"T001038";"GM0267";"2017JJ00";"   42307"
"45259";"T001038";"GM0267";"2018JJ00";"   42943"
"45260";"T001038";"GM0267";"2019JJ00";"   43171"
"45261";"T001038";"GM0267";"2020JJ00";"   43600"
"45316";"T001038";"GM0268";"2014JJ00";"  170681"
"45317";"T001038";"GM0268";"2015JJ00";"  172064"
"45318";"T001038";"GM0268";"2016JJ00";"  173556"
"45319";"T001038";"GM0268";"2017JJ00";"  175948"
"45320";"T001038";"GM0268";"2018JJ00";"  176756"
"45321";"T001038";"GM0268";"2019JJ00";"  177659"
"45322";"T001038";"GM0268";"2020JJ00";"  177359"
"45377";"T001038";"GM0691";"2014JJ00";""
"45378";"T001038";"GM0691";"2015JJ00";""
"45379";"T001038";"GM0691";"2016JJ00";""
"45380";"T001038";"GM0691";"2017JJ00";""
"45381";"T001038";"GM0691";"2018JJ00";""
"45382";"T001038";"GM0691";"2019JJ00";""
"45383";"T001038";"GM0691";"2020JJ00";""
"45438";"T001038";"GM1930";"2014JJ00";""
"45439";"T001038";"GM1930";"2015JJ00";"   85293"
"45440";"T001038";"GM1930";"2016JJ00";"   85401"
"45441";"T001038";"GM1930";"2017JJ00";"   85801"
"45442";"T001038";"GM1930";"2018JJ00";"   84797"
"45443";"T001038";"GM1930";"2019JJ00";"   85219"
"45444";"T001038";"GM1930";"2020JJ00";"   85440"
"45499";"T001038";"GM0819";"2014JJ00";""
"45500";"T001038";"GM0819";"2015JJ00";""
"45501";"T001038";"GM0819";"2016JJ00";""
"45502";"T001038";"GM0819";"2017JJ00";""
"45503";"T001038";"GM0819";"2018JJ00";""
"45504";"T001038";"GM0819";"2019JJ00";""
"45505";"T001038";"GM0819";"2020JJ00";""
"45560";"T001038";"GM1970";"2014JJ00";""
"45561";"T001038";"GM1970";"2015JJ00";""
"45562";"T001038";"GM1970";"2016JJ00";""
"45563";"T001038";"GM1970";"2017JJ00";""
"45564";"T001038";"GM1970";"2018JJ00";""
"45565";"T001038";"GM1970";"2019JJ00";"   45228"
"45566";"T001038";"GM1970";"2020JJ00";"   45481"
"45621";"T001038";"GM0950";"2014JJ00";""
"45622";"T001038";"GM0950";"2015JJ00";""
"45623";"T001038";"GM0950";"2016JJ00";""
"45624";"T001038";"GM0950";"2017JJ00";""
"45625";"T001038";"GM0950";"2018JJ00";""
"45626";"T001038";"GM0950";"2019JJ00";""
"45627";"T001038";"GM0950";"2020JJ00";""
"45682";"T001038";"GM1695";"2014JJ00";"    7433"
"45683";"T001038";"GM1695";"2015JJ00";"    7421"
"45684";"T001038";"GM1695";"2016JJ00";"    7382"
"45685";"T001038";"GM1695";"2017JJ00";"    7314"
"45686";"T001038";"GM1695";"2018JJ00";"    7308"
"45687";"T001038";"GM1695";"2019JJ00";"    7392"
"45688";"T001038";"GM1695";"2020JJ00";"    7581"
"45743";"T001038";"GM1126";"2014JJ00";""
"45744";"T001038";"GM1126";"2015JJ00";""
"45745";"T001038";"GM1126";"2016JJ00";""
"45746";"T001038";"GM1126";"2017JJ00";""
"45747";"T001038";"GM1126";"2018JJ00";""
"45748";"T001038";"GM1126";"2019JJ00";""
"45749";"T001038";"GM1126";"2020JJ00";""
"45804";"T001038";"GM1127";"2014JJ00";""
"45805";"T001038";"GM1127";"2015JJ00";""
"45806";"T001038";"GM1127";"2016JJ00";""
"45807";"T001038";"GM1127";"2017JJ00";""
"45808";"T001038";"GM1127";"2018JJ00";""
"45809";"T001038";"GM1127";"2019JJ00";""
"45810";"T001038";"GM1127";"2020JJ00";""
"45865";"T001038";"GM0574";"2014JJ00";""
"45866";"T001038";"GM0574";"2015JJ00";""
"45867";"T001038";"GM0574";"2016JJ00";""
"45868";"T001038";"GM0574";"2017JJ00";""
"45869";"T001038";"GM0574";"2018JJ00";""
"45870";"T001038";"GM0574";"2019JJ00";""
"45871";"T001038";"GM0574";"2020JJ00";""
"45926";"T001038";"GM1699";"2014JJ00";"   31137"
"45927";"T001038";"GM1699";"2015JJ00";"   31039"
"45928";"T001038";"GM1699";"2016JJ00";"   32981"
"45929";"T001038";"GM1699";"2017JJ00";"   32370"
"45930";"T001038";"GM1699";"2018JJ00";"   31290"
"45931";"T001038";"GM1699";"2019JJ00";"   31253"
"45932";"T001038";"GM1699";"2020JJ00";"   31214"
"45987";"T001038";"GM0529";"2014JJ00";""
"45988";"T001038";"GM0529";"2015JJ00";""
"45989";"T001038";"GM0529";"2016JJ00";""
"45990";"T001038";"GM0529";"2017JJ00";""
"45991";"T001038";"GM0529";"2018JJ00";""
"45992";"T001038";"GM0529";"2019JJ00";""
"45993";"T001038";"GM0529";"2020JJ00";""
"46048";"T001038";"GM1128";"2014JJ00";""
"46049";"T001038";"GM1128";"2015JJ00";""
"46050";"T001038";"GM1128";"2016JJ00";""
"46051";"T001038";"GM1128";"2017JJ00";""
"46052";"T001038";"GM1128";"2018JJ00";""
"46053";"T001038";"GM1128";"2019JJ00";""
"46054";"T001038";"GM1128";"2020JJ00";""
"46109";"T001038";"GM1404";"2014JJ00";""
"46110";"T001038";"GM1404";"2015JJ00";""
"46111";"T001038";"GM1404";"2016JJ00";""
"46112";"T001038";"GM1404";"2017JJ00";""
"46113";"T001038";"GM1404";"2018JJ00";""
"46114";"T001038";"GM1404";"2019JJ00";""
"46115";"T001038";"GM1404";"2020JJ00";""
"46170";"T001038";"GM0171";"2014JJ00";"   46479"
"46171";"T001038";"GM0171";"2015JJ00";"   46439"
"46172";"T001038";"GM0171";"2016JJ00";"   46544"
"46173";"T001038";"GM0171";"2017JJ00";"   46625"
"46174";"T001038";"GM0171";"2018JJ00";"   46862"
"46175";"T001038";"GM0171";"2019JJ00";"   47291"
"46176";"T001038";"GM0171";"2020JJ00";"   47583"
"46231";"T001038";"GM1129";"2014JJ00";""
"46232";"T001038";"GM1129";"2015JJ00";""
"46233";"T001038";"GM1129";"2016JJ00";""
"46234";"T001038";"GM1129";"2017JJ00";""
"46235";"T001038";"GM1129";"2018JJ00";""
"46236";"T001038";"GM1129";"2019JJ00";""
"46237";"T001038";"GM1129";"2020JJ00";""
"46292";"T001038";"GM0575";"2014JJ00";"   25604"
"46293";"T001038";"GM0575";"2015JJ00";"   25760"
"46294";"T001038";"GM0575";"2016JJ00";"   25867"
"46295";"T001038";"GM0575";"2017JJ00";"   26056"
"46296";"T001038";"GM0575";"2018JJ00";"   26174"
"46297";"T001038";"GM0575";"2019JJ00";"   43508"
"46298";"T001038";"GM0575";"2020JJ00";"   44062"
"46353";"T001038";"GM0576";"2014JJ00";"   16063"
"46354";"T001038";"GM0576";"2015JJ00";"   16140"
"46355";"T001038";"GM0576";"2016JJ00";"   16318"
"46356";"T001038";"GM0576";"2017JJ00";"   16605"
"46357";"T001038";"GM0576";"2018JJ00";"   16685"
"46358";"T001038";"GM0576";"2019JJ00";""
"46359";"T001038";"GM0576";"2020JJ00";""
"46414";"T001038";"GM0577";"2014JJ00";""
"46415";"T001038";"GM0577";"2015JJ00";""
"46416";"T001038";"GM0577";"2016JJ00";""
"46417";"T001038";"GM0577";"2017JJ00";""
"46418";"T001038";"GM0577";"2018JJ00";""
"46419";"T001038";"GM0577";"2019JJ00";""
"46420";"T001038";"GM0577";"2020JJ00";""
"46475";"T001038";"GM0120";"2014JJ00";""
"46476";"T001038";"GM0120";"2015JJ00";""
"46477";"T001038";"GM0120";"2016JJ00";""
"46478";"T001038";"GM0120";"2017JJ00";""
"46479";"T001038";"GM0120";"2018JJ00";""
"46480";"T001038";"GM0120";"2019JJ00";""
"46481";"T001038";"GM0120";"2020JJ00";""
"46536";"T001038";"GM0820";"2014JJ00";"   22620"
"46537";"T001038";"GM0820";"2015JJ00";"   22763"
"46538";"T001038";"GM0820";"2016JJ00";"   22866"
"46539";"T001038";"GM0820";"2017JJ00";"   23019"
"46540";"T001038";"GM0820";"2018JJ00";"   23186"
"46541";"T001038";"GM0820";"2019JJ00";"   23383"
"46542";"T001038";"GM0820";"2020JJ00";"   23702"
"46597";"T001038";"GM0821";"2014JJ00";""
"46598";"T001038";"GM0821";"2015JJ00";""
"46599";"T001038";"GM0821";"2016JJ00";""
"46600";"T001038";"GM0821";"2017JJ00";""
"46601";"T001038";"GM0821";"2018JJ00";""
"46602";"T001038";"GM0821";"2019JJ00";""
"46603";"T001038";"GM0821";"2020JJ00";""
"46658";"T001038";"GM0578";"2014JJ00";""
"46659";"T001038";"GM0578";"2015JJ00";""
"46660";"T001038";"GM0578";"2016JJ00";""
"46661";"T001038";"GM0578";"2017JJ00";""
"46662";"T001038";"GM0578";"2018JJ00";""
"46663";"T001038";"GM0578";"2019JJ00";""
"46664";"T001038";"GM0578";"2020JJ00";""
"46719";"T001038";"GM0302";"2014JJ00";"   26744"
"46720";"T001038";"GM0302";"2015JJ00";"   26835"
"46721";"T001038";"GM0302";"2016JJ00";"   26892"
"46722";"T001038";"GM0302";"2017JJ00";"   27114"
"46723";"T001038";"GM0302";"2018JJ00";"   27481"
"46724";"T001038";"GM0302";"2019JJ00";"   27851"
"46725";"T001038";"GM0302";"2020JJ00";"   28021"
"46780";"T001038";"GM0951";"2014JJ00";"   15495"
"46781";"T001038";"GM0951";"2015JJ00";"   15425"
"46782";"T001038";"GM0951";"2016JJ00";"   15305"
"46783";"T001038";"GM0951";"2017JJ00";"   15201"
"46784";"T001038";"GM0951";"2018JJ00";"   15187"
"46785";"T001038";"GM0951";"2019JJ00";""
"46786";"T001038";"GM0951";"2020JJ00";""
"46841";"T001038";"GM0952";"2014JJ00";""
"46842";"T001038";"GM0952";"2015JJ00";""
"46843";"T001038";"GM0952";"2016JJ00";""
"46844";"T001038";"GM0952";"2017JJ00";""
"46845";"T001038";"GM0952";"2018JJ00";""
"46846";"T001038";"GM0952";"2019JJ00";""
"46847";"T001038";"GM0952";"2020JJ00";""
"46902";"T001038";"GM0429";"2014JJ00";""
"46903";"T001038";"GM0429";"2015JJ00";""
"46904";"T001038";"GM0429";"2016JJ00";""
"46905";"T001038";"GM0429";"2017JJ00";""
"46906";"T001038";"GM0429";"2018JJ00";""
"46907";"T001038";"GM0429";"2019JJ00";""
"46908";"T001038";"GM0429";"2020JJ00";""
"46963";"T001038";"GM1131";"2014JJ00";""
"46964";"T001038";"GM1131";"2015JJ00";""
"46965";"T001038";"GM1131";"2016JJ00";""
"46966";"T001038";"GM1131";"2017JJ00";""
"46967";"T001038";"GM1131";"2018JJ00";""
"46968";"T001038";"GM1131";"2019JJ00";""
"46969";"T001038";"GM1131";"2020JJ00";""
"47024";"T001038";"GM0122";"2014JJ00";""
"47025";"T001038";"GM0122";"2015JJ00";""
"47026";"T001038";"GM0122";"2016JJ00";""
"47027";"T001038";"GM0122";"2017JJ00";""
"47028";"T001038";"GM0122";"2018JJ00";""
"47029";"T001038";"GM0122";"2019JJ00";""
"47030";"T001038";"GM0122";"2020JJ00";""
"47085";"T001038";"GM0822";"2014JJ00";""
"47086";"T001038";"GM0822";"2015JJ00";""
"47087";"T001038";"GM0822";"2016JJ00";""
"47088";"T001038";"GM0822";"2017JJ00";""
"47089";"T001038";"GM0822";"2018JJ00";""
"47090";"T001038";"GM0822";"2019JJ00";""
"47091";"T001038";"GM0822";"2020JJ00";""
"47146";"T001038";"GM0579";"2014JJ00";"   22997"
"47147";"T001038";"GM0579";"2015JJ00";"   23209"
"47148";"T001038";"GM0579";"2016JJ00";"   23608"
"47149";"T001038";"GM0579";"2017JJ00";"   23887"
"47150";"T001038";"GM0579";"2018JJ00";"   24426"
"47151";"T001038";"GM0579";"2019JJ00";"   24840"
"47152";"T001038";"GM0579";"2020JJ00";"   25064"
"47207";"T001038";"GM0953";"2014JJ00";""
"47208";"T001038";"GM0953";"2015JJ00";""
"47209";"T001038";"GM0953";"2016JJ00";""
"47210";"T001038";"GM0953";"2017JJ00";""
"47211";"T001038";"GM0953";"2018JJ00";""
"47212";"T001038";"GM0953";"2019JJ00";""
"47213";"T001038";"GM0953";"2020JJ00";""
"47268";"T001038";"GM0954";"2014JJ00";""
"47269";"T001038";"GM0954";"2015JJ00";""
"47270";"T001038";"GM0954";"2016JJ00";""
"47271";"T001038";"GM0954";"2017JJ00";""
"47272";"T001038";"GM0954";"2018JJ00";""
"47273";"T001038";"GM0954";"2019JJ00";""
"47274";"T001038";"GM0954";"2020JJ00";""
"47329";"T001038";"GM0823";"2014JJ00";"   18079"
"47330";"T001038";"GM0823";"2015JJ00";"   18199"
"47331";"T001038";"GM0823";"2016JJ00";"   18499"
"47332";"T001038";"GM0823";"2017JJ00";"   18558"
"47333";"T001038";"GM0823";"2018JJ00";"   18623"
"47334";"T001038";"GM0823";"2019JJ00";"   18714"
"47335";"T001038";"GM0823";"2020JJ00";"   18842"
"47390";"T001038";"GM0824";"2014JJ00";"   25732"
"47391";"T001038";"GM0824";"2015JJ00";"   25835"
"47392";"T001038";"GM0824";"2016JJ00";"   25936"
"47393";"T001038";"GM0824";"2017JJ00";"   26132"
"47394";"T001038";"GM0824";"2018JJ00";"   26140"
"47395";"T001038";"GM0824";"2019JJ00";"   26245"
"47396";"T001038";"GM0824";"2020JJ00";"   26549"
"47451";"T001038";"GM1895";"2014JJ00";"   38420"
"47452";"T001038";"GM1895";"2015JJ00";"   38228"
"47453";"T001038";"GM1895";"2016JJ00";"   38108"
"47454";"T001038";"GM1895";"2017JJ00";"   38075"
"47455";"T001038";"GM1895";"2018JJ00";"   38129"
"47456";"T001038";"GM1895";"2019JJ00";"   38209"
"47457";"T001038";"GM1895";"2020JJ00";"   38277"
"47512";"T001038";"GM0269";"2014JJ00";"   23001"
"47513";"T001038";"GM0269";"2015JJ00";"   23104"
"47514";"T001038";"GM0269";"2016JJ00";"   23256"
"47515";"T001038";"GM0269";"2017JJ00";"   23504"
"47516";"T001038";"GM0269";"2018JJ00";"   23598"
"47517";"T001038";"GM0269";"2019JJ00";"   23646"
"47518";"T001038";"GM0269";"2020JJ00";"   23760"
"47573";"T001038";"GM0035";"2014JJ00";""
"47574";"T001038";"GM0035";"2015JJ00";""
"47575";"T001038";"GM0035";"2016JJ00";""
"47576";"T001038";"GM0035";"2017JJ00";""
"47577";"T001038";"GM0035";"2018JJ00";""
"47578";"T001038";"GM0035";"2019JJ00";""
"47579";"T001038";"GM0035";"2020JJ00";""
"47634";"T001038";"GM0036";"2014JJ00";""
"47635";"T001038";"GM0036";"2015JJ00";""
"47636";"T001038";"GM0036";"2016JJ00";""
"47637";"T001038";"GM0036";"2017JJ00";""
"47638";"T001038";"GM0036";"2018JJ00";""
"47639";"T001038";"GM0036";"2019JJ00";""
"47640";"T001038";"GM0036";"2020JJ00";""
"47695";"T001038";"GM0172";"2014JJ00";""
"47696";"T001038";"GM0172";"2015JJ00";""
"47697";"T001038";"GM0172";"2016JJ00";""
"47698";"T001038";"GM0172";"2017JJ00";""
"47699";"T001038";"GM0172";"2018JJ00";""
"47700";"T001038";"GM0172";"2019JJ00";""
"47701";"T001038";"GM0172";"2020JJ00";""
"47756";"T001038";"GM0173";"2014JJ00";"   32120"
"47757";"T001038";"GM0173";"2015JJ00";"   32110"
"47758";"T001038";"GM0173";"2016JJ00";"   32006"
"47759";"T001038";"GM0173";"2017JJ00";"   31915"
"47760";"T001038";"GM0173";"2018JJ00";"   31840"
"47761";"T001038";"GM0173";"2019JJ00";"   31836"
"47762";"T001038";"GM0173";"2020JJ00";"   31701"
"47817";"T001038";"GM0174";"2014JJ00";""
"47818";"T001038";"GM0174";"2015JJ00";""
"47819";"T001038";"GM0174";"2016JJ00";""
"47820";"T001038";"GM0174";"2017JJ00";""
"47821";"T001038";"GM0174";"2018JJ00";""
"47822";"T001038";"GM0174";"2019JJ00";""
"47823";"T001038";"GM0174";"2020JJ00";""
"47878";"T001038";"GM1773";"2014JJ00";"   17839"
"47879";"T001038";"GM1773";"2015JJ00";"   17886"
"47880";"T001038";"GM1773";"2016JJ00";"   17957"
"47881";"T001038";"GM1773";"2017JJ00";"   18023"
"47882";"T001038";"GM1773";"2018JJ00";"   18071"
"47883";"T001038";"GM1773";"2019JJ00";"   18252"
"47884";"T001038";"GM1773";"2020JJ00";"   18361"
"47939";"T001038";"GM0175";"2014JJ00";"   17341"
"47940";"T001038";"GM0175";"2015JJ00";"   17696"
"47941";"T001038";"GM0175";"2016JJ00";"   17531"
"47942";"T001038";"GM0175";"2017JJ00";"   17630"
"47943";"T001038";"GM0175";"2018JJ00";"   17813"
"47944";"T001038";"GM0175";"2019JJ00";"   18009"
"47945";"T001038";"GM0175";"2020JJ00";"   18295"
"48000";"T001038";"GM0881";"2014JJ00";"    7866"
"48001";"T001038";"GM0881";"2015JJ00";"    7869"
"48002";"T001038";"GM0881";"2016JJ00";"    7865"
"48003";"T001038";"GM0881";"2017JJ00";"    7857"
"48004";"T001038";"GM0881";"2018JJ00";"    7782"
"48005";"T001038";"GM0881";"2019JJ00";""
"48006";"T001038";"GM0881";"2020JJ00";""
"48061";"T001038";"GM1250";"2014JJ00";""
"48062";"T001038";"GM1250";"2015JJ00";""
"48063";"T001038";"GM1250";"2016JJ00";""
"48064";"T001038";"GM1250";"2017JJ00";""
"48065";"T001038";"GM1250";"2018JJ00";""
"48066";"T001038";"GM1250";"2019JJ00";""
"48067";"T001038";"GM1250";"2020JJ00";""
"48122";"T001038";"GM1133";"2014JJ00";""
"48123";"T001038";"GM1133";"2015JJ00";""
"48124";"T001038";"GM1133";"2016JJ00";""
"48125";"T001038";"GM1133";"2017JJ00";""
"48126";"T001038";"GM1133";"2018JJ00";""
"48127";"T001038";"GM1133";"2019JJ00";""
"48128";"T001038";"GM1133";"2020JJ00";""
"48183";"T001038";"GM1586";"2014JJ00";"   29533"
"48184";"T001038";"GM1586";"2015JJ00";"   29537"
"48185";"T001038";"GM1586";"2016JJ00";"   29634"
"48186";"T001038";"GM1586";"2017JJ00";"   29672"
"48187";"T001038";"GM1586";"2018JJ00";"   29704"
"48188";"T001038";"GM1586";"2019JJ00";"   29627"
"48189";"T001038";"GM1586";"2020JJ00";"   29574"
"48244";"T001038";"GM1135";"2014JJ00";""
"48245";"T001038";"GM1135";"2015JJ00";""
"48246";"T001038";"GM1135";"2016JJ00";""
"48247";"T001038";"GM1135";"2017JJ00";""
"48248";"T001038";"GM1135";"2018JJ00";""
"48249";"T001038";"GM1135";"2019JJ00";""
"48250";"T001038";"GM1135";"2020JJ00";""
"48305";"T001038";"GM0825";"2014JJ00";""
"48306";"T001038";"GM0825";"2015JJ00";""
"48307";"T001038";"GM0825";"2016JJ00";""
"48308";"T001038";"GM0825";"2017JJ00";""
"48309";"T001038";"GM0825";"2018JJ00";""
"48310";"T001038";"GM0825";"2019JJ00";""
"48311";"T001038";"GM0825";"2020JJ00";""
"48366";"T001038";"GM0692";"2014JJ00";""
"48367";"T001038";"GM0692";"2015JJ00";""
"48368";"T001038";"GM0692";"2016JJ00";""
"48369";"T001038";"GM0692";"2017JJ00";""
"48370";"T001038";"GM0692";"2018JJ00";""
"48371";"T001038";"GM0692";"2019JJ00";""
"48372";"T001038";"GM0692";"2020JJ00";""
"48427";"T001038";"GM0084";"2014JJ00";""
"48428";"T001038";"GM0084";"2015JJ00";""
"48429";"T001038";"GM0084";"2016JJ00";""
"48430";"T001038";"GM0084";"2017JJ00";""
"48431";"T001038";"GM0084";"2018JJ00";""
"48432";"T001038";"GM0084";"2019JJ00";""
"48433";"T001038";"GM0084";"2020JJ00";""
"48488";"T001038";"GM0033";"2014JJ00";""
"48489";"T001038";"GM0033";"2015JJ00";""
"48490";"T001038";"GM0033";"2016JJ00";""
"48491";"T001038";"GM0033";"2017JJ00";""
"48492";"T001038";"GM0033";"2018JJ00";""
"48493";"T001038";"GM0033";"2019JJ00";""
"48494";"T001038";"GM0033";"2020JJ00";""
"48549";"T001038";"GM0123";"2014JJ00";""
"48550";"T001038";"GM0123";"2015JJ00";""
"48551";"T001038";"GM0123";"2016JJ00";""
"48552";"T001038";"GM0123";"2017JJ00";""
"48553";"T001038";"GM0123";"2018JJ00";""
"48554";"T001038";"GM0123";"2019JJ00";""
"48555";"T001038";"GM0123";"2020JJ00";""
"48610";"T001038";"GM0826";"2014JJ00";"   53793"
"48611";"T001038";"GM0826";"2015JJ00";"   54018"
"48612";"T001038";"GM0826";"2016JJ00";"   54604"
"48613";"T001038";"GM0826";"2017JJ00";"   55147"
"48614";"T001038";"GM0826";"2018JJ00";"   55616"
"48615";"T001038";"GM0826";"2019JJ00";"   55982"
"48616";"T001038";"GM0826";"2020JJ00";"   56206"
"48671";"T001038";"GM1136";"2014JJ00";""
"48672";"T001038";"GM1136";"2015JJ00";""
"48673";"T001038";"GM1136";"2016JJ00";""
"48674";"T001038";"GM1136";"2017JJ00";""
"48675";"T001038";"GM1136";"2018JJ00";""
"48676";"T001038";"GM1136";"2019JJ00";""
"48677";"T001038";"GM1136";"2020JJ00";""
"48732";"T001038";"GM0580";"2014JJ00";""
"48733";"T001038";"GM0580";"2015JJ00";""
"48734";"T001038";"GM0580";"2016JJ00";""
"48735";"T001038";"GM0580";"2017JJ00";""
"48736";"T001038";"GM0580";"2018JJ00";""
"48737";"T001038";"GM0580";"2019JJ00";""
"48738";"T001038";"GM0580";"2020JJ00";""
"48793";"T001038";"GM0430";"2014JJ00";""
"48794";"T001038";"GM0430";"2015JJ00";""
"48795";"T001038";"GM0430";"2016JJ00";""
"48796";"T001038";"GM0430";"2017JJ00";""
"48797";"T001038";"GM0430";"2018JJ00";""
"48798";"T001038";"GM0430";"2019JJ00";""
"48799";"T001038";"GM0430";"2020JJ00";""
"48854";"T001038";"GM1137";"2014JJ00";""
"48855";"T001038";"GM1137";"2015JJ00";""
"48856";"T001038";"GM1137";"2016JJ00";""
"48857";"T001038";"GM1137";"2017JJ00";""
